Total_Capex,Total_Revenue,WACC,Weight_Cap,Weight_Env,Weight_Grid,Weight_Social,Max_Penetration,Timestamp,Sim_ID,Hora,Preco_LMP,Carga_Total,PV_Total,Wind_Total,Bess_Discharge,Bess_Charge,Bess_SoC_Pct,DER_Injecao_Liq,Rev_Energia,Rev_Social,Rev_Grid
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,56.1197,14.0299
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,34.1446,8.5362
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,72.6473,18.1618
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,26.6416,6.6604
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,124.5204,31.1301
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,6.4701,1.6175
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,6.3214,1.5803
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,34.4098,8.6024
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,84.3271,21.0818
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,15.3909,3.8477
1307252.3727,3693.9408,0.0200,0.5000,0.7500,0.2500,1.0000,0.5000,2026-01-29 11:39:46,20260129_113946,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,79.9343,25.9208
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,47.8428,11.9607
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,33.5645,8.3911
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,81.0429,25.7962
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,63.7030,15.9257
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,9.0880,2.2720
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,60.3639,15.0910
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,11.8696,2.9674
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,104.0600,26.0150
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,115.8029,30.9284
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,41.4948,10.3737
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,43.4248,10.8562
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,75.4172,18.8543
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,124.7416,31.1854
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,56.1197,14.0299
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,34.1446,8.5362
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,72.6473,18.1618
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,26.6416,6.6604
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,124.5204,31.1301
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,6.4701,1.6175
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,6.3214,1.5803
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,34.4098,8.6024
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,84.3271,21.0818
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,15.3909,3.8477
1307252.3727,4020.3616,0.0200,0.5000,1.0000,0.2500,1.0000,0.5000,2026-01-29 11:41:17,20260129_114117,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,79.9343,25.9208
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,0.0000,11.9607
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,0.0000,8.3911
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,0.0000,25.7962
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,0.0000,15.9257
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,0.0000,2.2720
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,0.0000,15.0910
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,0.0000,2.9674
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,0.0000,26.0150
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,0.0000,30.9284
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,0.0000,10.3737
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,0.0000,10.8562
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,0.0000,18.8543
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,0.0000,31.1854
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,0.0000,14.0299
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,0.0000,8.5362
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,0.0000,18.1618
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,0.0000,6.6604
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,0.0000,31.1301
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,0.0000,1.6175
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,0.0000,1.5803
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,0.0000,8.6024
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,0.0000,21.0818
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,0.0000,3.8477
1307252.3727,1687.7559,0.0200,0.7500,0.0000,0.2500,0.0000,0.5000,2026-01-29 11:42:17,20260129_114217,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,0.0000,25.9208
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,0.0000,11.9607
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,0.0000,8.3911
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,0.0000,25.7962
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,0.0000,15.9257
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,0.0000,2.2720
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,0.0000,15.0910
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,0.0000,2.9674
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,0.0000,26.0150
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,0.0000,30.9284
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,0.0000,10.3737
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,0.0000,10.8562
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,0.0000,18.8543
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,0.0000,31.1854
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,0.0000,14.0299
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,0.0000,8.5362
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,0.0000,18.1618
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,0.0000,6.6604
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,0.0000,31.1301
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,0.0000,1.6175
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,0.0000,1.5803
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,0.0000,8.6024
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,0.0000,21.0818
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,0.0000,3.8477
1307252.3727,2014.1767,0.0200,0.7500,0.2500,0.2500,0.0000,0.5000,2026-01-29 11:43:34,20260129_114334,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,0.0000,25.9208
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,0.0000,11.9607
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,0.0000,8.3911
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,0.0000,25.7962
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,0.0000,15.9257
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,0.0000,2.2720
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,0.0000,15.0910
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,0.0000,2.9674
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,0.0000,26.0150
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,0.0000,30.9284
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,0.0000,10.3737
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,0.0000,10.8562
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,0.0000,18.8543
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,0.0000,31.1854
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,0.0000,14.0299
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,0.0000,8.5362
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,0.0000,18.1618
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,0.0000,6.6604
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,0.0000,31.1301
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,0.0000,1.6175
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,0.0000,1.5803
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,0.0000,8.6024
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,0.0000,21.0818
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,0.0000,3.8477
1307252.3727,2340.5975,0.0200,0.7500,0.5000,0.2500,0.0000,0.5000,2026-01-29 11:44:49,20260129_114449,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,0.0000,25.9208
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,0.0000,11.9607
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,0.0000,8.3911
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,0.0000,25.7962
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,0.0000,15.9257
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,0.0000,2.2720
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,0.0000,15.0910
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,0.0000,2.9674
1307252.3727,2667.0183,0.0200,0.7500,0.7500,0.2500,0.0000,0.5000,2026-01-29 11:45:57,20260129_114557,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,0.0000,26.0150
